,HiWindLossYr1,HiWindLossYr2,HiWindLossYr3,HiWindLossYr4,HiWindLossYr5,HiWindLossYr6,HiWindLossYr7,HiWindLossYr8,HiWindLossYr9,HiWindLossYr10
6444,421119.4677,9863.055928,0,0,1270.554405,0,0,0,0,0
6445,0,6912.292351,0,0,1245.223112,0,0,0,0,0
6446,0,0,0,0,0,0,2003.516596,0,0,0
6447,2702.121338,6324.550563,0,0,0,0,0,0,0,0
6448,0,0,0,2204.424104,8582.174489,0,23693.58668,524179.3702,0,0
6449,0,0,95906.99939,0,0,13571.44583,0,0,0,0
6450,0,0,0,0,0,185339.3237,23649.95268,0,0,0
6451,126821.176,0,111.3026607,0,0,64176.01998,0,0,0,56646.79264
6452,0,0,4937.07311,91798.14298,0,7611.184866,0,1439.957457,0,28994.44967
6453,0,0,7916.511493,93933.91306,0,0,142229.7479,345.3842206,22141.18131,0
6454,0,0,0,0,0,0,0,59630.69552,0,0
6455,0,28449.75855,0,0,0,0,0,0,478.6973091,2684.226971
6456,0,0,0,40375.10522,0,52510.11287,0,0,0,348.8909305
6457,0,0,952.9594729,0,0,748.163762,7720.496957,0,0,0
6458,0,0,0,0,0,273439.82,28729.30875,0,76664.02864,0
6459,0,41996.84722,0,0,0,2788.168487,0,67555.72212,21477.89748,3377.454003
6460,2950.501527,0,0,0,0,0,0,0,0,0
6461,99302.8077,0,5094.441004,0,2504.05836,0,45402.47494,320923.6756,0,1725.078755
6462,0,0,0,0,0,0,0,16562.96691,0,573.4172044
6463,630.3045291,0,0,0,0,0,0,0,0,0
6464,0,759903.2323,0,0,0,0,13854.332,0,0,0
6465,0,8590.870917,0,0,0,0,0,0,0,13911.59937
6466,13916.53246,23029.28421,0,0,0,0,19243.13188,0,0,0
6467,0,40.296997,0,0,0,26480.3517,0,76471.27905,41027.43074,0
6468,0,55246.60786,78768.37734,0,0,0,0,0,2051.503942,12862.50103
6469,0,0,8164.648732,0,192738.9988,0,0,0,23214.60443,23258.60952
6470,254618.3888,4989.46509,0,0,65324.53618,25132.38859,0,46179.59132,0,5608.435317
6471,0,10706.95298,0,0,0,0,0,0,0,128199.9254
6472,0,0,0,0,0,0,0,164469.1958,45354.93377,0
6473,761.0441413,14835.73843,36203.32141,0,3879.107821,0,0,0,227.3061444,0
6474,84.90361863,32170.57656,0,15252.79754,34146.28811,0,0,0,27740.55667,32114.21819
6475,0,7220.392883,0,0,0,0,0,0,0,0
6476,4499.188577,33511.15674,0,0,0,22912.90846,0,0,1901.134758,0
6477,12.04459275,29042.38753,24655.19571,0,0,46440.99841,0,0,4760.151647,24568.19848
6478,0,2318.424529,0,0,0,0,37217.23259,0,0,0
6479,29972.36081,0,0,9036.815379,0,0,32833.43875,0,0,0
6480,2647.422349,899.6975868,0,0,0,0,33945.77182,35.66525279,0,0
6481,0,0,0,0,0,426.0911562,0,0,0,2146376.846
6482,0,0,14986.89442,209935.2208,0,0,0,24588.00745,0,58061.32692
6483,0,10716.65807,0,9226.003005,15743.41806,0,694.066868,8097.73552,0,0
6484,45887.17154,51332.75125,0,0,0,0,0,28549.15769,6.128454038,0
6485,0,0,0,0,26587.32202,0,0,11010.37069,0,0
6486,0,0,0,0,68836.53224,38720.46206,0,0,0,0
6487,0,0,48904.74486,0,0,58.84645482,46791.18299,0,0,0
6488,0,2381.483722,0,0,0,0,0,42673.23109,39667.94632,0
6489,0,731.0989809,44060.20097,0,0,0,0,10265.9199,0,17565.82479
6490,0,8594.692268,65806.49525,0,0,0,0,10132.97903,0,2671.468501
6491,0,0,0,0,0,0,0,18392.85565,85010.15122,0
6492,42270.37732,0,21089.09629,0,28544.44839,0,0,16544.98827,0,0
6493,0,1264.255781,0,0,0,0,0,0,0,91667.76788
6494,0,51503.51499,0,0,0,0,0,0,0,0
6495,0,47434.29612,0,0,0,12199.89878,62512.49692,0,38547.23577,0
6496,2565939.071,0,0,0,0,0,0,0,0,0
6497,0,0,70976.31495,18496.28855,0,0,0,5359728.816,0,0
6498,0,0,0,0,0,0,0,0,0,13396.55666
6499,0,0,16911.96776,0,0,68452.59374,0,0,0,0
6500,0,752.608623,0,0,0,228437.4255,19671.61373,101640.7393,0,0
6501,12767.3866,45450.88759,17038.16729,0,0,0,10172.51003,496078.7982,0,9825.403873
6502,0,0,0,0,0,0,40690.37893,0,0,17306.72
6503,0,42.15408041,0,7451.731024,0,0,0,0,0,0
6504,0,2396.524273,0,0,0,156.6559241,0,0,0,0
6505,41972.43858,1152.214931,0,0,0,0,0,0,0,31819.8819
6506,14766.28612,0,0,0,0,0,0,41310.12326,0,0
6507,0,17422.55843,0,0,0,0,439.9348483,764497.8879,0,0
6508,2403.258033,0,14637.94392,0,20546.75798,8855.097252,0,0,0,0
6509,0,0,128829.8865,0,0,141473.533,2006.484208,13701.14896,0,0
6510,31492.85277,0,0,7262.887679,0,0,0,5156.22548,12869.60102,139914.6445
6511,0,2564.800132,1934.927168,0,0,0,29302.8505,0,0,161796.5661
6512,0,0,0,0,0,6283.359377,0,0,111353.3078,0
6513,0,0,0,0,8003.541434,0,82867.61877,0,0,35066.71025
6514,0,0,0,25349.8585,0,70680.84983,0,0,0,0
6515,15197.72472,0,0,0,6750.881338,0,73720.2578,689.9476079,4289.28392,0
6516,0,5639.81196,67552.18083,0,6968.335766,0,8992.951373,0,46203.31774,0
6517,116332.9633,54215.85893,0,0,6781.133139,0,0,0,27225.20041,0
6518,0,0,0,0,125101.4738,1810.98702,0,0,0,16663.96299
6519,1193.42331,0,0,0,14012.00165,48950.80137,0,0,1533.60035,0
6520,0,38189.28368,0,25058.80723,2660.066233,0,0,2838.266211,0,0
6521,0,2151.062365,0,0,0,0,0,0,0,0
6522,0,0,0,15612.06972,0,6084.079519,0,0,0,0
6523,0,0,0,0,0,0,0,56294.52658,0,0
6524,0,0,60960.29647,0,0,0,0,921.4160478,0,0
6525,0,0,0,0,0,0,1863.136939,0,20491.0197,7100.132854
6526,0,0,0,0,0,0,78355.53093,0,4136.046268,3316.508448
6527,0,0,0,0,0,0,1473871.888,559056.2375,0,0
6528,23965.06987,0,0,0,5357.851728,0,486.7696105,0,0,117114.8263
6529,0,0,0,1700.159923,0,0,0,0,0,1441.493985
6530,0,262.1438909,0,0,0,1834.064721,50398.20999,0,446.4450883,113421.5831
6531,86680.88507,0,0,34891.29868,0,0,0,28439.65415,602876.6486,0
6532,0,0,0,159001.1165,0,70452.65472,0,3512.978935,0,0
6533,687718.5577,0,3007.399218,0,0,0,27144.38139,0,0,0
6534,31217.82673,41616.32387,9368.241131,0,273804.8171,0,8495.770303,0,0,26609.18998
6535,739.7063804,54148.28568,0,0,0,0,0,0,3206.622306,0
6536,1244.245373,998238.4622,0,0,0,0,77354.95047,0,0,0
6537,156256.3491,0,0,2998.878857,0,0,540.307661,0,694.9846234,0
6538,82738.00384,32572.17763,4874.791332,0,5996.065933,0,1051.67124,4148.954323,0,154672.0138
6539,16956.18503,11795.58556,0,6770.905782,32646.72403,0,0,0,0,2248.188951
6540,0,44710.81987,164758.3129,0,0,63917.73464,0,0,0,0
6541,0,0,0,1956.424881,0,0,0,0,0,0
6542,194711.0928,3701.141955,0,5741.638977,0,19211.81916,0,26097.85052,1517.81691,0
6543,63610.8177,0,0,0,0,177096.6708,0,0,0,0
6544,0,0,0,0,0,3972.182577,23300.03784,0,50267.94632,0
6545,0,0,0,0,24121.79761,0,0,0,0,7084.749572
6546,54187.24018,0,0,0,0,0,2974.906392,0,0,13102.31895
6547,95534.64608,0,2863.765551,11801.7927,0,13901.1013,2481.221165,0,0,0
6548,0,0,16438.0608,0,0,0,10806.84052,36380.4389,0,9454.382236
6549,19746.31347,18741.46748,3099.477499,0,206527.8331,0,34499.99218,0,0,0
6550,0,0,0,25610.69014,0,0,0,0,0,0
6551,13587.09488,740.9741163,0,44804.74726,0,0,0,0,0,0
6552,117.288482,0,0,0,0,0,1706.579366,0,0,0
6553,0,0,0,3278.189941,0,69150.93542,0,0,0,0
6554,11004.78375,0,0,0,58403.20877,0,0,0,44064.52763,0
6555,0,0,0,0,0,0,0,22712.93707,0,343384.52
6556,0,0,2337.986571,0,0,0,0,80774.77533,0,0
6557,27210.59355,0,4838.198483,4687.84146,0,0,0,0,0,0
6558,69791.41439,0,2198.411733,0,51422.27842,4821.045729,0,0,0,2523.919937
6559,0,0,78524.71376,0,0,0,0,0,0,0
6560,5992.049872,0,0,10701.09332,0,0,0,5892.56439,0,0
6561,0,0,0,3976.583697,0,0,0,28997.47228,2642.184695,91198.09359
6562,0,0,0,11108.81511,0,0,0,0,0,5167.92361
6563,11378.1734,0,155.4278774,0,0,1012.336393,44644.80985,601.5358917,0,0
6564,313644.0173,1365.721204,3222.425531,2209.387589,0,0,0,0,0,0
6565,0,0,87494.28779,0,0,0,28206.18858,0,0,0
6566,0,0,38562.58384,42291.01424,0,3811262.39,147766.8253,0,22278.01889,0
6567,0,96.95814102,59180.55762,0,229.689804,332.7528808,0,15885.03486,0,0
6568,9514.674591,0,0,0,13075.31102,0,0,0,0,0
6569,249803.375,107459.3965,34245.40176,0,0,1343.748973,0,0,0,0
6570,33.69067538,2724.380535,23613.61734,50567.09523,0,0,41392.65275,4965.084043,0,0
6571,0,0,0,0,0,0,1786.889276,0,0,0
6572,0,36902.76203,0,119606.6484,0,0,12961.05949,0,3009.916488,0
6573,0,18601.24105,0,0,3016.893257,0,6181.132114,0,0,53483.94505
6574,0,0,0,0,0,10219.81562,18716.75982,0,0,0
6575,19.88783828,0,0,7931.148376,0,2932.417031,0,935397.7164,81770.39721,127875.5595
6576,0,0,0,0,48.16847108,0,0,0,14393.88017,0
6577,10491.93361,1579.098392,55088.01891,0,13484.49442,39390.4213,8493.152564,0,0,0
6578,0,42025.03971,0,0,0,0,0,40329.11381,0,0
6579,0,337029.6626,0,12655.68475,0,0,61916.43298,72981.6205,0,0
6580,0,0,54834.35627,0,0,0,158580.8819,0,0,0
6581,0,0,0,123854.5552,0,0,30149.56711,0,0,0
6582,3966.313355,29650.22093,0,0,8151.71834,19915.66812,6551.426584,0,63014.8815,0
6583,244.5321746,806.1285658,0,0,500778.9118,3437.555473,14643.53557,0,0,0
6584,0,0,0,0,0,0,0,0,2358.525636,202.6439165
6585,0,0,0,31015.4718,0,0,222690.6429,0,13238.52097,0
6586,0,0,100148.8657,18521.34803,0,119731.3912,0,0,91222.696,0
6587,0,0,0,0,136245.2169,0,0,0,2523.390273,0
6588,0,152537.6518,0,0,0,0,784.3143723,18765.13264,27832.34671,2780.72307
6589,2075.946089,0,242.9621843,0,0,0,0,14143.25907,0,0
6590,56739.30575,0,30280.53935,0,0,0,0,1702569.976,0,0
6591,0,0,0,0,0,12084.509,18741.50795,0,0,0
6592,0,0,0,0,0,61992.62304,0,0,0,0
6593,222.5996948,14544.07618,0,522.4161046,0,93659.68826,0,0,0,0
6594,0,8231.047645,0,0,131172.8305,444.3133869,0,0,0,0
6595,0,0,124986.4512,591.5544916,0,0,0,27541.79908,0,0
6596,0,0,0,28512.49078,0,0,0,0,8096.273632,42114.20167
6597,0,225.0994657,1148232.408,27010.54552,197917.7871,0,0,0,31723.16174,8327.899727
6598,0,0,3381.144376,0,220721530.7,0,0,0,0,0
6599,0,32674.47837,87279.36048,0,21461.55335,0,0,0,0,0
6600,0,0,0,0,0,0,0,0,103205.0604,0
6601,0,2506.800829,145336.0852,0,7422.63568,0,0,0,3666.280364,0
6602,0,2523.858643,0,70824.62686,1420.859358,0,5592.396287,0,47130.26884,0
6603,0,0,0,0,0,26193.60378,32267.55707,128.5726364,0,0
6604,0,1997.118028,0,0,34064.27504,0,0,0,14390.86492,0
6605,0,0,0,0,0,6889.305335,26618.09221,0,0,119607.8063
6606,6289.753649,0,0,8856.062872,0,0,0,0,63321.26869,0
6607,0,1778.332905,0,39.60950952,0,0,0,0,0,0
6608,41968.19789,9518.987244,1971.135355,5121.799021,0,0,0,4917.707638,38486.69001,1812369.274
6609,0,0,0,0,0,0,0,0,0,193900.695
6610,0,156522.4571,12068.2791,0,13077.42563,0,13879.69449,0,0,0
6611,0,0,11719.71987,0,0,0,1050.060252,0,2150.735863,0
6612,9790.790641,874.4888722,0,0,0,0,0,0,0,72250.50953
6613,0,0,0,14894.18077,0,44878.35274,0,0,0,0
6614,0,7346.934491,3167.996153,0,13999.11969,0,0,0,0,95388.37453
6615,0,0,0,0,0,0,0,21423.57492,0,0
6616,0,0,0,27.42056423,0,0,0,0,0,2328.498541
6617,0,0,0,0,33171.86796,0,132292.8444,0,0,0
6618,0,0,0,0,0,0,0,0,6629.881346,0
6619,2663.046441,0,0,0,0,61092.94675,0,0,0,48738.95948
6620,47131.59695,0,0,0,664.2207386,0,21105.92022,0,0,0
6621,17741.26183,0,0,0,0,103135.5167,30491.08519,0,0,0
6622,0,23365.29922,0,29087.56409,0,12202.48748,0,85541.72474,0,0
6623,0,0,0,111165.3646,0,0,0,125357.6487,0,3346.699145
6624,0,9710.827641,27149.91894,3235.210799,0,0,0,59653.26892,0,0
6625,0,193288.5035,0,0,0,0,0,0,0,0
6626,0,0,0,1785.696734,0,16265.03784,0,0,0,0
6627,14129.21551,0,0,0,0,0,0,1570.637238,0,0
6628,0,22923.58233,0,0,0,0,0,0,31962.90117,0
6629,134817.7746,0,25196.81728,26280.02852,0,0,58477.06447,0,0,0
6630,8901.933766,0,0,0,65525.06033,0,0,0,3127.534878,0
6631,0,16716.66851,29157.43408,0,0,0,0,0,90718.59536,0
6632,93794.29138,11592.66754,23345.79737,77636.49077,9648.748553,0,44694.84578,0,0,0
6633,0,0,0,0,203516.3508,2761.152248,0,0,47923.63432,0
6634,0,0,0,0,80338.0951,14751.5365,68388.93608,14156.29584,0,0
6635,0,0,0,0,0,0,13656.98776,0,180.3931064,21575.67657
6636,0,142489.075,0,38986.08548,0,0,0,0,0,0
6637,27388.58284,0,0,539.692093,0,0,30028.97014,0,0,1873.665848
6638,0,0,0,0,0,0,0,0,0,0
6639,0,0,14522.84688,9720.971815,0,0,0,0,53423.88593,0
6640,10341.588,0,0,0,0,0,68797.56756,15826.42088,32370.97085,92177.46769
6641,0,0,0,40741.58372,0,0,0,0,0,20648.05749
6642,0,0,0,0,26314.78249,0,0,0,0,16922.61478
6643,0,0,0,0,11584.58504,561759.0481,15107.28643,71851.00185,0,0
6644,0,0,0,0,0,0,0,0,0,0
6645,0,21.06188559,72864.7618,0,17749.69546,10269.22244,713.5941303,0,0,0
6646,0,35834.82559,0,0,0,0,0,0,13978.70529,0
6647,4270.323599,2222.570648,0,72561.95457,0,0,8161.966035,2577.479878,0,0
6648,0,275.3901878,11785.14591,0,0,0,0,0,16083.41489,0
6649,0,0,56588.72892,925967.7057,154202.4928,0,0,0,0,0
6650,0,0,0,0,0,0,0,0,0,1944.068294
6651,58292.32813,0,0,0,165460.8142,0,0,0,0,1115383.306
6652,0,0,0,0,43481.02273,0,0,0,0,0
6653,0,0,56173.75848,2642.184459,0,25518.17762,41836.68488,0,0,0
6654,0,1270.287214,0,11370.07601,0,0,0,0,67.86377911,57054.00708
6655,0,0,818634.6926,0,6874.389382,10336.54801,0,0,0,0
6656,14478.49128,0,0,0,0,118046.0448,0,0,0,344730.9877
6657,0,0,0,587.3588115,0,26631.05341,154643.2153,0,0,28819.2925
6658,0,0,74.1282442,0,0,0,0,24994.51525,0,0
6659,0,68817.26324,0,28557989.67,0,0,0,2300.423733,0,46488.52404
6660,20202.53655,18348.76887,0,34974.12598,114084.958,0,0,0,41.92062113,0
6661,8193.752343,0,0,0,0,0,0,0,0,18390.28959
6662,10905.47856,0,0,27377.55056,3845.443671,0,89529.09988,73591.3157,39116.3187,0
6663,0,0,0,0,1492.060835,0,0,0,229700.5203,0
6664,0,0,28951.11847,0,0,0,453.53837,0,0,0
6665,0,0,0,0,0,0,0,0,0,0
6666,58517.06958,0,0,0,0,271212.2044,0,55531.69052,19297.70284,22.55321559
6667,0,22245.48798,25825.41928,0,98165.98127,12757519.52,8913.416621,0,0,24068.71924
6668,3256.379188,0,0,1646.575636,0,8098.959686,0,2089.880204,26833.2581,121409.4542
6669,0,23735.82895,201703.9362,0,0,0,8587.783002,0,0,3189.747972
6670,8887.02973,2616.347314,230077.0435,0,10412.78639,0,0,0,6662.948959,0
6671,31034.50187,0,0,22505.20679,327595.4355,5725.252242,0,0,0,0
6672,26449.89162,0,26650.58943,1906.58406,0,0,0,0,0,0
6673,0,7925.047581,0,0,13583.97795,165574.4673,2799.331722,0,0,146636.1253
6674,201.1746396,23869.63482,0,0,20353.68319,0,0,0,0,0
6675,0,0,17344.03858,0,0,0,15372.5019,1386315.655,0,0
6676,0,0,0,0,127764.6211,0,0,0,0,0
6677,0,0,0,221677.8015,0,0,0,0,0,14863.9088
6678,0,0,0,64203.12985,61026.28793,0,0,0,529.0860337,0
6679,0,0,86.14505964,0,0,499068.1065,0,71283.23147,0,3423.016068
6680,74092.46175,0,0,79123.41514,0,0,95758.67837,0,0,0
6681,0,0,11114.60058,0,0,24063.67231,4768.249595,57185.11504,117855.9447,32433.52186
6682,0,0,0,0,258907.5216,0,171945.0108,0,40106.41863,5308.848821
6683,0,0,0,1879.617489,0,0,0,9664.844408,0,0
6684,420834.3809,494.3675144,0,0,84199.32511,14702.80658,31704.32238,0,0,0
6685,0,0,3038.781342,0,13008.88959,0,2443594.513,171.1846028,0,0
6686,0,0,132.5194273,0,0,0,0,0,0,0
6687,48122.42024,843.7606567,6732.620461,4285.221569,0,10147.89788,109229.4379,0,0,0
6688,241051.4098,61802.52607,0,0,0,0,0,0,2212.883322,0
6689,5.305678656,0,288602.0153,0,0,635668.816,0,0,0,0
6690,8072.036356,0,0,0,0,0,0,0,0,70214.87639
6691,0,0,0,6285.65999,21702.31131,2538.659812,0,6012.76407,0,0
6692,0,21128.15586,0,0,16975.30072,45063.78287,0,846102.1817,0,24785.06632
6693,4095.928333,33504.79096,0,0,0,3279.613075,0,0,0,0
6694,0,0,0,0,52499.08698,0,0,0,79782.01271,0
6695,0,0,0,2641.856557,83303.13274,0,204166.0703,5303.866939,0,8623.206493
6696,30905.78778,0,0,0,5071.923167,0,0,0,0,72.26832854
6697,0,0,22621.42304,0,0,0,0,0,0,0
6698,0,0,4395.342399,2616.23739,0,56954.52459,2405.233253,6191.695041,0,0
6699,0,0,0,115351.7022,130203.4564,0,0,0,0,0
6700,262.6386621,0,35724.40132,6571.864104,0,351118.927,0,0,9245.6379,30606.75093
6701,0,506073.9002,0,0,0,0,0,0,73.63506159,0
6702,565617.8285,0,0,0,0,0,0,25294.05385,0,0
6703,14790.77662,0,4972.060536,0,0,0,0,0,0,17091.42563
6704,0,36367.35553,0,14874.33251,16977.23721,0,4806.974012,16599.2889,0,10595.94429
6705,41907.78222,0,0,0,6339.1468,24397.147,0,916.6304043,0,0
6706,0,0,0,0,0,0,0,0,0,0
6707,0,0,46777.77339,1402.626012,0,51185.14101,0,0,0,0
6708,0,71886.265,0,171133.5572,3173.841904,0,0,0,7610.061313,19221.50495
6709,183983.3476,0,0,0,0,0,0,0,0,0
6710,0,17735.92763,0,105123.8619,0,37592.95519,0,0,0,0
6711,0,0,988.8965169,0,0,4156.126943,0,0,0,0
6712,0,61566.63593,203514.1924,0,0,9419.761197,0,50964.13035,0,0
6713,0,0,19387.5142,51761.81869,0,0,0,0,2836325.934,0
6714,0,39955.52271,0,0,0,0,0,0,0,0
6715,1167.201943,75656.8105,0,0,0,0,0,24063.69825,3696.952805,2187.382103
6716,21140.50367,0,0,0,0,0,0,0,0,43279.58483
6717,19658.73316,0,0,0,0,0,0,36725.98006,3227.780972,0
6718,0,0,121631.3315,1661.644114,0,0,77369.57943,0,0,3323.551037
6719,0,47130.85933,3173.811084,0,0,14376.26775,0,521875.0196,0,0
6720,125858.7965,0,0,0,97137.90147,2996.661199,7014.796568,0,0,0
6721,0,0,0,10922.55992,12788.97841,0,0,376022.3952,0,0
6722,0,0,8966.155272,20135.17167,159095.6146,0,8524.877427,0,0,0
6723,0,0,0,6688.004207,156562.3678,113025.7263,0,0,0,0
6724,0,0,0,0,0,0,0,0,0,0
6725,0,8392.495596,0,0,0,0,0,0,0,0
6726,0,0,0,0,0,0,10660.04593,0,0,0
6727,0,0,0,0,36675.76484,0,47477.90154,49966.36695,0,961.4109989
6728,0,0,82996.06478,0,25364.80591,49362.78876,43525.24472,0,128557.1786,81999.37357
6729,542877.0592,0,0,0,0,16263.47097,0,43372.21099,0,982.6394041
6730,0,0,0,0,0,0,0,0,0,2107.297324
6731,0,693.7287672,0,0,5960.248953,0,0,19597.42726,0,106242.9828
6732,0,0,11629.73433,0,0,0,92095.30315,0,0,0
6733,0,35103.35518,0,0,47510.00127,0,13237.00623,0,0,63453.19484
6734,671152.6553,171444.7676,0,6271.189871,0,0,0,1060.522197,0,0
6735,0,199172.4257,0,0,38518.38195,86662.89195,47358.11932,0,0,0
6736,0,0,0,0,30127.84087,0,24015.54384,0,0,0
6737,0,17826.12229,0,0,0,214818.5458,0,204.0260441,0,3577.459721
6738,0,0,36542.45519,179954.2228,0,0,0,0,0,0
6739,0,47045.12843,0,4730.952602,0,0,0,4558.271325,0,0
6740,41.6591025,35675.608,7742.877028,0,0,0,0,8629.922718,0,20858.16877
6741,4040.646747,0,0,0,16071.96423,0,0,0,0,0
6742,0,0,0,549.6308172,0,0,0,0,79487.79847,0
6743,6540.904887,0,0,0,0,0,0,0,0,0
6744,0,0,0,0,0,83.00961859,0,0,0,0
6745,0,0,0,0,6216.344553,0,0,108929.6548,0,0
6746,0,0,660.4358599,26115.17894,0,0,0,0,0,0
6747,0,0,37609.66254,0,0,0,0,0,87878.26263,80862.64588
6748,690.9733267,0,0,0,0,0,0,0,0,0
6749,0,66778.73093,0,0,0,0,0,3.394845246,0,0
6750,0,21906.30626,0,1072.330356,0,0,0,4165.508952,0,0
6751,0,3250.514741,0,0,9435.309843,4870.784525,38862.35702,1270.01237,65747.14312,16289.04846
6752,86527.59083,0,0,2742.61102,101242.0573,28350.29349,0,0,33379.47599,110343.8644
6753,0,0,0,0,0,0,0,0,0,56160.52126
6754,0,0,76308.17278,0,0,0,0,0,9962.381432,7300.935035
6755,52288.83964,382.1967319,2426.928444,282.3050586,76574.13955,0,10887.98413,0,0,0
6756,23934.74055,0,0,0,0,0,39933.46799,408035.9133,0,0
6757,0,0,0,34050.96675,0,0,0,0,8028.906919,0
6758,0,94946.76334,932.7844619,0,0,0,94079.71206,55050.32686,0,0
6759,114813.628,0,23243.32543,18998.05998,0,226331.011,5636.651512,64123.48682,89212.83356,0
6760,0,0,0,0,0,0,0,493887.9595,0,19931.54351
6761,0,7067.861038,45541.32479,0,0,143404.2047,0,0,456052.7573,0
6762,0,0,0,0,0,0,0,0,0,0
6763,0,0,0,0,0,0,136658.3547,0,0,0
6764,0,0,0,0,952.5974675,0,0,0,0,0
6765,0,0,0,5725.353667,0,0,0,0,0,0
6766,0,3759.238501,2666.362379,0,20026.73321,0,0,0,0,502597.1578
6767,0,0,0,0,0,13634.0144,1554.643706,0,0,391045.289
6768,691.5757323,32792.23038,0,0,0,0,0,0,43.23677407,0
6769,0,0,0,0,0,0,8279.592882,0,0,0
6770,0,0,149797.3637,0,0,0,0,0,5736.988313,3482.667398
6771,3369.36377,0,0,0,0,0,0,0,0,739816.8512
6772,0,0,0,0,449.7883024,0,0,0,0,0
6773,0,13000.7311,0,0,0,5589.294312,0,0,0,0
6774,0,0,6862.708654,3701.157619,0,0,95236.12028,0,14538.16248,14848.04461
6775,300092.7313,0,0,0,0,0,11432.05952,110398.9608,0,0
6776,0,0,0,0,0,0,0,0,0,0
6777,0,6071.130065,0,6205.901105,0,15315.94631,0,0,0,0
6778,2227370.629,88924.19429,0,10833.62218,0,0,0,103.8735329,588673.3514,0
6779,16270.40305,0,12034.82724,30463.09429,0,73796.30263,0,2019.243435,0,0
6780,0,0,0,0,0,1534.442405,0,0,11291.83861,11939.17978
6781,21011.85957,228.8259901,0,254.6173329,7701.578654,0,0,92.74468877,0,0
6782,201784.5152,4747.529116,42743.75484,0,0,200.0728493,0,29326.54057,0,0
6783,0,0,0,0,0,0,7405.009017,0,32354.35844,70332.87635
6784,0,0,0,212.6120807,0,0,0,0,12013.7364,11929.76496
6785,51094.63959,0,0,0,0,0,0,0,3014.113143,93150.7519
6786,0,0,19148.84679,0,0,0,0,0,29259.3449,10727.37516
6787,0,23738.67918,0,0,17153.02609,0,0,0,0,35248.55286
6788,0,19637.58145,0,3032.816974,0,120.9151059,0,0,0,2843.878479
6789,22248338.43,0,353.6581594,1457.689857,0,9285.018251,3767.084997,0,0,0
6790,0,0,0,79303.50276,0,62611.29022,0,0,0,0
6791,0,0,114889.5417,0,0,0,0,0,74010.23779,4952.95749
6792,0,6803.009286,0,0,0,0,0,0,36.4012112,0
6793,47364.77608,0,0,0,0,6666.946342,0,0,0,0
6794,9094.014118,0,57121.55044,0,0,0,0,0,0,0
6795,38289.67722,0,0,0,0,0,10886.72484,0,0,0
6796,13755.67779,0,0,0,0,0,0,0,0,0
6797,0,0,0,0,0,0,23138.74503,5384.342579,20339.16393,53813.34071
6798,0,0,0,0,0,0,0,1910.74799,0,2600.834897
6799,13048.7419,12.16843064,267931.1714,0,168370.6829,499.2691787,0,0,0,0
6800,0,0,0,0,0,0,0,235.9372589,0,125446.3061
6801,0,0,0,0,0,0,0,0,703.0485623,0
6802,73539.62079,2581.85214,0,0,9901.480021,45679.82517,0,0,0,0
6803,0,0,2737.037447,0,1350.108335,0,0,0,17544.50354,15280.2647
6804,0,0,0,0,21072.89544,0,0,0,0,0
6805,18494.58182,0,0,372867.0528,0,0,962.6704632,0,0,0
6806,0,2482.128455,0,0,0,0,5195.408211,0,412885.7333,144486.5229
6807,0,0,0,0,18.67548401,0,0,0,0,2166.942207
6808,0,0,0,0,495357.541,0,157657.0946,0,0,33293.92649
6809,33622.76481,6010.317399,0,0,0,0,0,0,0,9992.882564
6810,10784.31247,258.7174448,0,0,0,0,0,0,0,0
6811,56017.6092,0,0,0,0,35844.68862,8651.311445,0,0,0
6812,33116.39643,0,37813.81184,0,0,0,13.92655176,0,230616.4833,0
6813,0,0,0,758.4843591,654797.7852,0,10724.79145,0,4069.350017,0
6814,13246.05829,38703.13885,0,0,0,0,0,29634.25494,0,0
6815,0,0,0,0,82961.03226,0,0,3471.880926,4882.789558,8587.226046
6816,0,0,0,0,0,0,0,0,0,0
6817,68761.1402,77328.56881,18220.83584,0,0,851.0596244,4805.514657,68568.7183,0,0
6818,0,0,0,0,32.03133635,0,0,0,0,378.4803216
6819,0,20459.96737,32358.51363,0,1808.370488,0,0,0,0,18286.78348
6820,2259.468048,0,0,1732.940186,0,0,0,0,0,0
6821,0,0,0,0,0,49821.179,3231.180994,0,0,0
6822,2866.701763,208376.6003,0,1517.002135,0,0,67822.20687,20172.45351,87755.09472,0
6823,4494.557355,0,0,0,0,0,29306.25682,0,0,31320.45332
6824,28297.29433,0,78707.31153,5.270156816,0,0,0,14109.29878,0,0
6825,0,3646.251865,42811.60305,0,2334.469292,278646.2416,24564.05965,0,0,0
6826,0,384104.915,0,43734.88825,7991.493268,6040.427951,14189.63397,0,0,2515.712626
6827,1263.76675,0,2355.813089,0,0,13899.50554,0,0,0,0
6828,19823.78011,0,0,0,1643.214548,0,68708.16775,25589.24908,75117.36656,0
6829,60131.97836,583148.7312,0,0,28466.85513,0,0,0,64057.60316,5617.819673
6830,0,0,59697.47637,0,0,147.1926514,0,0,0,0
6831,353057.1246,0,0,0,810.8666764,0,0,0.232427079,0,0
6832,0,0,0,0,0,33286.43386,0,0,49106.65837,0
6833,31584.90387,0,969.4154053,0,18284.59066,0,0,0,195173.1763,0
6834,0,19324.69136,47157.52201,0,0,20614.05271,0,28397.09954,0,0
