,OtherHazNetCostYr1_,OtherHazNetCostYr2_,OtherHazNetCostYr3_,OtherHazNetCostYr4_,OtherHazNetCostYr5_,OtherHazNetCostYr6_,OtherHazNetCostYr7_,OtherHazNetCostYr8_,OtherHazNetCostYr9_,OtherHazNetCostYr10_
7640,0,0,0,0,0,0,0,0,0,0
7641,0,0,0,0,0,0,1.441753869,0,-1.182390135,7998.187067
7642,0,0,0,0,0,919566.4463,0,0,12687192.61,0
7643,3389345.362,0,0,0,4228.644116,21813163.55,1584340.616,0,0,0
7644,0,0,0,0,0,0,0,0,0,0
7645,0,1248764.707,7752110.916,-6691539.442,0,0,0,0,0,3007519.646
7646,3816616.681,0,-2553779.426,0,0,0,0,0,0,0
7647,9148390.23,-7060992.669,0,0,0,12413129.94,477.6081185,-9992525.295,0,0
7648,0,0,58587.82474,0,0,6589643.511,10211908.68,0,-7814814.088,484877.0971
7649,0,2220755.941,300765.2126,-0.433348219,-1814266.586,978789.6604,557678.8432,-542628.893,160702.3181,-334543.9461
7650,11484551.72,0,11223328.19,-7420293.607,0,0,968871.8468,0,0,-824498.1741
7651,13798.11617,4758304.25,-4514583.483,22253490.18,0,-4604122.17,0,0,0,1353738.24
7652,0,0,15203334.46,-5391703.036,-314899.0902,0,0,11083723.66,0,0
7653,20.3973739,0,0,0,0,240.4785412,-143.3845213,0,0,0
7654,0,0,0,0,0,162904.6135,0,0,-99729.62955,0
7655,5176304.66,-3737865.078,0,0,0,0.56228641,0,0,0,2788515.541
7656,0,0,0,11216.63599,0,0,0,0,0,0
7657,7473.904576,0,0,0,0,0,0,5154484.194,0,6561239.374
7658,0,0,0,1767451.751,0,-1085063.808,0,0,0,0
7659,0,0,0,1434547.995,-995080.665,0,0,0,0,0
7660,0,0,0,0,0,0,0,0,2611154.858,0
7661,0,0,0,0,0,1983941.05,0,430655.1229,0,0
7662,27423999.65,0,62562.23338,0,-47206.18934,0,0,0,0,0
7663,0,12538747.69,11346269.93,0,0,12676641.45,-3124992.16,1004337.478,0,4551110.483
7664,0,0,0,948.2865341,2665.018935,0,0,0,0,0
7665,0,0,0,0,0.011013129,0,0,17.31653382,-12.06894731,0
7666,0,8749008.337,-5763889.482,0,0,0,0,0,6307.592131,0
7667,165791.5785,-127692.0052,0,0,0,0,0,0,0,215785.7358
7668,0,0,0,5038499.362,0,0,554606.8064,0,40427.2633,-30177.29759
7669,0,11736842.11,-7724586.378,0,0,14546118.05,0,0,0,0
7670,0,0,0,0,0,0,1765453.88,0,70.76309642,0
7671,0,0,0,0,0,2422.902455,0,0,0,0
7672,133571.993,0,1620.518126,-106558.8243,0,0,0,0,0,3174911.175
7673,0,0,782415.6282,0,-617310.758,0,0,0,0,0
7674,48129.13278,-35575.39853,0,0,0,0,0,0,0,246576.5454
7675,0,0,0,0,7772134.167,0,13034216.69,-17805379.65,10249577.41,214032.8283
7676,0,0,0,1096043.598,4269608.297,-3833131.242,0,75086.08631,0,0
7677,0,0,1017410.026,36.40080383,17399.20147,-30.120766,0,0,0,0
7678,1046673.29,7215543.278,-615997.1528,0,0,0,0,0,0,0
7679,1421532.268,-531920.197,0,4094720.089,-3027187.821,803086.3005,0,0,0,0
7680,0,270601.6188,-232881.9541,0,0,0,0,0,0,0
7681,0,15480179.25,4272.14988,0,0,0,0,0,0,0
7682,0,0,0,0,0,630589.9103,34831342.4,-395420.6153,31491658.41,-21830872.55
7683,0,0,0,0,0,0,0,0,0,0
7684,0,0,0,1440288.991,-1015365.53,0,0,0,1879895.419,90798.0633
7685,0,0,0,0,0,0,2545782.35,0,697395.4773,0
7686,0,0,0,0,0,0,1020523.193,0,0,2288.125783
7687,0,0,0,0,0,0,0,0,0,0
7688,7745.46834,34426924.99,0,0,-20940905.73,0,0,0,0,0
7689,158750.6603,0,0,0,0,0,0,0,1167437.735,-868346.9134
7690,0,0,0,0,0,0,0,0,0,0
7691,0,0,0,0,0,0,12142284.7,-9885335.452,0,119958.598
7692,0,0,0,2394344.135,16607630.61,0,17673791.77,-7404287.777,-88.62698755,0
7693,10897104.94,11300326.28,-10087185.81,0,0,0,75254.77299,6645210.658,0,0
7694,0,2137435.032,0,4354.484506,-2638.385505,0,821270.033,988790.3272,0,0
7695,0,0,0,0,8156817.612,84.9281818,0,116.5711596,-114.5205227,646823.7131
7696,0,0,0,0.801565344,0,-0.562673675,0,4615651.658,-4102746.461,0
7697,0,2.96962E-07,-2.3403E-07,5561355.637,-4162302.317,0,-0.080689805,0,0,0
7698,0,2274517.051,0,0,63.65390124,-54.32336995,0,0,0.893330286,0
7699,0,0,0,0,0,0,0,0,0,0
7700,0,0,0,0,0,0,3282826.881,-2886223.029,0,0
7701,0,0,782300.0541,-689586.5834,0,0,0,0,3679843.897,-3213123.979
7702,0,0,18416033.5,15020712.04,8417511.765,7860667.311,-6528236.966,-271167.843,5590.791446,0
7703,0,0,0,0,0.682333073,0,15816.59555,0,0,0
7704,610318.1816,0,-588344.3069,0,0,10447891.18,-7335788.247,0,0,5000730.375
7705,0,7047375.725,0,0,-218855.1203,14436307.56,-2193085.7,-4154109.531,0,0
7706,0,0,5.381628259,0,0,0,0,0,0,315.7394483
7707,0,23601.08055,-19036.39117,0,2364283.769,-1709682.428,13565867.81,20120.30098,0,0
7708,0,743955.0948,0,592849.4862,0,2641786.747,9585490.608,0,0,0
7709,0,0,0,0,0,0,6244.614774,0,0,8743154.941
7710,0,0,1136480.528,1951.081846,-802193.361,0,0,0,0,0
7711,21077.51509,0,0,0,0,0,7704440.091,-5282971.181,18583.49949,-9794.254325
7712,0,0,11372792.14,0,0,-6804433.531,10812752.32,-7665674.665,0,0
7713,28298.03099,85841.20271,7378477.247,-5139714.548,0,0,0,786.8261846,-574.8073689,0
7714,0,0,0,0,0,0,0,4582428.806,-3332277.587,852.7142992
7715,0,0,0,0,0,113386.6191,-83195.08207,0,0,1346896.252
7716,0,4724209.028,-4114538.936,55320.00297,0,0,12809673.92,-9302312.063,9525173.399,15365463.97
7717,0,0,16451.51397,-12439.36126,5829184.586,0,0,0,0,0
7718,0,6019481.981,0,105381.7084,0,0,0,0,0,1246205.601
7719,0,0,0,0,0,0,0,0,85234.01605,-74801.53237
7720,0,0,0,0,0,0,0,0,0,6.793502468
7721,0,0,0,6767.963785,0,0,2982837.912,-2328164.574,0,0
7722,0,12628934.91,-10556383.43,0,5187041.346,20557.3164,0,17584804.21,-1571586.269,0
7723,0,0,1170179.943,0,0,0,12757439.61,-10579544.68,-591974.0376,441982.6136
7724,0,0,0,768.294649,0,-572.6518361,0,0,0,0
7725,0,18.1519578,-13.34590738,0,15499989.87,9131574.488,-10160981.19,0,0,3049035.978
7726,1140057.987,-588370.5656,352761.6369,0,0,12661174.62,0,-10092527.44,0,5879200.676
7727,0,0,0,0,1123493.44,0,0,-929525.2693,9818241.095,626169.9609
7728,0,0,3940476.421,0,0,0,0,0,0,0
7729,5011172.979,2578.051349,0,0,0,6397.504766,0,0,-5664.404878,63053.9377
7730,0,63966.00577,0,0,0.313797509,9.050455341,19.60078556,700.6691635,0,0
7731,0,12552367.96,-7510894.086,0,0,0,0,0,0,0
7732,0,0,0,0,0.006341398,4832.501034,-0.00452258,0,0,235277.8952
7733,0,727003.8556,0,0,-623767.0414,2485645.788,0,0,0,757050.7664
7734,0,1842195.679,0,-1255976.849,322602.3918,0,0,0,0,0
7735,0,6.201746447,-5.985865641,0,0,456.1403695,0,0,0,0
7736,0,3934.011724,51.96778319,15041772.38,-2466.706917,-2924711.994,0,0,-5431356.171,141.1915396
7737,0,0,0,324399.9836,51.99972914,-218039.3656,0,7217485.904,0,10246712.75
7738,0,0,0,6613469.265,0,0,0,3.28387E-06,-2.77904E-06,0
7739,0,0,17025683.13,0,0,0,9.04796E-05,-8.26813E-05,0,0
7740,0,15707456.79,-2239.158909,0,10391520.4,0,-7756194.808,0,0,0
7741,0,0,0,13158742.53,0,0,0,0,0,0.000713574
7742,29434.31459,17840358.5,-11604286.51,0,0,3854334.362,-1094721.182,0,0,10338615.05
7743,12656449.12,0,0,0,0,0,0,0,0,0
7744,0,0,17.86032397,0,15237583.71,-14463641.48,2485.177702,0,0,0
7745,10471446.88,0,0,-5892471.624,0,0,755303.8042,0,0,-535071.5336
7746,4582726.865,-83704.39066,0,13448898.98,-6537783.296,11536259.04,-10170034.18,2991791.932,-2309316.718,3504430.113
7747,0,14625470.79,-8349516.629,0,-292675.2324,2231634.353,669.5093601,0,-506.9476524,9240808.009
7748,0,0,0,30.40130205,-22.37055072,0,11030785.35,152464.8251,1284087.559,-92099.0111
7749,1288316.68,-1016571.88,1340947.555,0,-1070765.102,3130.588202,-2321.477921,0,0,68587.84939
7750,0,0,0,0,0,0,0,0,0,0
7751,0,0,0,0,0,0,0,0,0,0
7752,0,389260.0291,0,0,0,0,0,0,0,0
7753,0,0,23476.07066,90.87346184,-55.68612007,-18267.77942,0,0,76958255,0
7754,0,0,0,0,0,166041.2929,-157368.4988,0,0,23734.09234
7755,0,0,0,0,495351.8164,11518354.44,-8492003.932,0,0,1551.193684
7756,0,0,9871579.089,0,0,0,0,0,0,0
7757,0,0,0,0,0,0,0,0,9495208.758,-6445713.906
7758,0,0,0,0,0,0,0,0,0,0
7759,0,0,0,0,18007355.27,0,0,794272.4179,0,0
7760,0,0,0,297391.6008,471277.044,0,0,0,0,0
7761,0,0,0,0,0,0,0,0,0,0
7762,0,0,0,0.594530809,0,0,-0.497590072,0,0,0
7763,0,0,1251945.693,19919925.01,-6152304.129,-8543017.267,0,0,0,0
7764,0,4196794.632,11153387.65,0,-4099171.959,0,0,0,0,2226048.504
7765,0,0,0,0,4794082.819,0,0,0,11275055.23,-10381066.8
7766,0,2331938.917,0,0,0,0,0,11900236.47,0,0
7767,0,0,0,0,0,32961.56888,0,0,17941.98119,0
7768,0,0,16545635.86,2706117.578,0,0,-2069475.284,11414982.14,2606176.693,0
7769,0,0,0,0,0,4297756.491,0,0,0,0
7770,0,0,0,160248.8391,0,0,203089.4901,0,0,0
7771,0,0,0,0,2236195.657,12044348.26,0,-10337524.07,0,6808273.406
7772,0,0,0,0,0,0,0,0,12225848.36,0
7773,0,0,0,0,0,0,2686273.797,505178.6698,0,0
7774,0,0,0,0,0,0,19856089.57,-3173416.769,0,0
7775,0,0,0,11101455.58,5999460.336,22050.81075,-4474883.399,0,0,0
7776,0,0,0.914256168,0,0,-0.732381233,0,4.2741E-06,9096171.181,0
7777,0,0,0,3296441.767,0,12894050.17,3065342.269,0,-140761.8812,0
7778,369706.4083,0,0,0,8022037.691,510387.0756,0,12347435.28,2921592.904,34275.47915
7779,0,0,0,0,0,19823.06838,0,0,0,0
7780,0,0,5.39203E-05,69330.0687,-56039.23715,0,0,0,0,0
7781,0,0,6731.583336,0,0,0,0,0,0,0
7782,0,45357.29324,31421.13181,0,0,0,0,0,5846270.156,0
7783,0,0,0,1143099.487,0,1500289.579,0,0,0,14624332.41
7784,0,0,0,0,5497174.348,0,0,2456759.272,0,639638.2559
7785,0,0,0,0,1920292.802,-1796057.324,0,0,8182285.212,0
7786,0,0,0,0,0,0,0,0,0,0
7787,9289281.965,0,0,0,6409090.458,0,0,0,35189577.39,-26625538.87
7788,0,0,12427859.99,-9304498.078,0,0,15649306.12,854805.9685,-605125.634,0
7789,0,0,0,0,0,0,0,0,0,0
7790,0,0,0,0,0,0,1109.174582,0,809287.7645,-927.4874599
7791,0,16676.57961,-10017.38044,2.056725852,0,0,0,2974535.955,-2515924.046,12195077.68
7792,10640990.04,0,0,0,0,0,0,0,0,0
7793,3192849.507,0,0,0,0,6326.36138,0,0,0,13927.90793
7794,0,0,0,1232132.793,4096331.124,0,0,0,0,0
7795,0,11560268.88,0,-7301138.15,0,0,0,0,0,12218087.33
7796,0,0,10000045.17,63.18830483,-47.88273789,0,0,0,0,0
7797,0,0,0,0,0,0,33.38118096,830.5963269,770019.8157,-500626.5442
7798,0,11332305.85,0,49829.98217,-40214.59138,0.02482609,0,-0.016055294,0,0
7799,0,0,0,0,0,0,0,6850206.728,-5526646.785,0
7800,11945326.9,0,0,0,0,13609021.49,-8788631.836,0,4.619138945,-2.98025855
7801,0,0,0,0,0,3088314.828,3199.800764,4141108.508,0,-3183108.643
7802,0,0,0,0,0,0,0,0,9.525410902,0
7803,578668.8533,0,-362314.0322,0,227498.3265,0,-171151.4383,0,77279.17721,-59090.38569
7804,51.51546778,0,131971.7945,0,0,0,0,0,0,0
7805,0,836749.0053,15.32844188,-11.65475864,0,0,5418541.59,0,0,0
7806,0,0,0,0,0,1260035.044,0,0,1351157.446,0
7807,0,0,0,2324541.268,8213384.135,1920828.832,4155615.633,-1473202.065,-2703308.186,333835.9975
7808,0,0,0.111620444,0,-0.076492254,12929029.79,12084528.62,0,-9369923.07,0
7809,0,0,11312971.04,0,0,0,0,0,0,0
7810,0,2437572.591,0,149840.184,0,-99046.68402,1231866.818,0,0,0
7811,0,0,0,0,0,2943.924403,0,-2437.85472,0,9215267.253
7812,0,0,0,3392155.464,0,0,0,0,0,0
7813,0,10390676.58,714065.0028,-9161806.488,0,0,0,0,0,12968591.47
7814,1214004.297,32495167.79,0,-23740076.49,0,0,0,0,0,15934785.84
7815,17041073.82,0,1761703.594,0,0,0,0,0,537768.9251,7805539.448
7816,0,0,13097647.76,0,16489312.75,0,0,0,22342.94816,-22198.32252
7817,11932063.64,0,-7722832.193,0,4380260.863,35.86759393,-20.69886119,0,0,8924146.385
7818,0,0,0,4620839.266,0,0,-3404526.6,1367552.582,-1081719.406,0
7819,0,0,3529247.412,0,4057721.482,0.026335477,0.94509052,0,0,21999743.74
7820,0,0,0,0,1200.868357,113.6760155,0,-898.8658743,0,6312.235031
7821,0,0,0,0,8152699.076,0,-5765644.679,4.226047009,-3.141697736,0
7822,2501617.875,0,-1955870.047,14031698.14,-31707.24584,-10131218.45,0,0,7219745.568,0
7823,0,0,0,5686715.171,0,-4508382.569,0,0,0,0
7824,0,0,0,0,0,12426931.59,0,183298.3006,-153476.7837,12246579.46
7825,0,0,0,0,0,714111.4479,11362205.83,-7322186.212,-16526.80973,0
7826,0,0,0,0,0,0,320412.6251,0,0,0
7827,0,0,2119764.748,8838388.668,-4028989.016,-734211.181,18888.48141,0,0,0
7828,0,1911.381655,-1480.551873,10828574.34,-8747476.69,0,0,0,0,11672959.74
7829,0,0,0,0,0,0,0,0,7212671.786,1743.818714
7830,0,980863.8577,0,-901764.5632,0,420621.264,-340201.4952,0,0,4.13359E-05
7831,0,3606764.882,0,0,0,2468169.174,9792855.413,0,-1536255.031,16849672.3
7832,0,0,0,2612707.544,0,0,0,0,6.04500822,0
7833,0,0,0,0,0,0,0,0,0,0
7834,0,0,0,0,0,0,0,4049562.813,12553066.67,-20282.84331
7835,0,0,17276007.61,-10897145.84,0,0,0,0,0,1775981.835
7836,0,904727.3732,0,0,0,0,0,0,22264035.82,-19289383.95
7837,6583934.602,13880892.52,-3100565.574,0,0,50766.11726,0,4332269.95,0,0
7838,0,0,0,0,0,0,0,0,0,0
7839,12988399.01,-606978.265,0,-3077909.879,0,-3441161.912,0,0,0,14529.21453
7840,0,0,0,2481914.888,-1796615.358,0,0,24495439.92,0,126785.1928
7841,1965.489067,-1412.044004,1293454.757,0,0,0,0,1110196.283,0,0
7842,19.39844178,-13.10275487,2625692.241,11759553.6,4305032.643,-1885227.71,-3065472.514,0,0,0
7843,0,0,0,0,0,0,14828676.98,0,0,0
7844,236.980823,0,-164.5308836,0,0,0,0,0,0,0
7845,284947.3385,0,0,0,0,1882675.066,0,4909801.9,0,0
7846,0,0,0,0,0,0,6447469.469,4825.425096,6392333.886,-5253264.372
7847,9016899.38,0,0,733927.4394,0,0,4739599.398,0,4094831.522,-3708193.589
7848,6193518.445,-364.2997248,375.9241783,0,779537.1841,813.2800696,0,0,2814962.804,0
7849,811117.4197,-0.16614944,2530066.111,0,13108080.39,0,-7953301.538,0,4285187.911,-14684.18747
7850,0,0,0,11358494.21,0,3383572.956,0,4085023.852,-3846079.041,0
7851,0,0,0,19997847.81,-15927749.82,0,0,0,0,0
7852,0,0,66294.2085,0,2388560.857,0,0,0,0,0
7853,0,0,0,0,0,0,0,5888005.011,5006886.479,-3906807.113
7854,2793806.271,-1871323.54,0,0,0,0,0,445.1406157,-371.3665253,0
7855,0,0,0,0,0,0,913609.4163,96372.16026,0,2666450.019
7856,0,3154.661826,0,0,16427089.66,5298872.976,0,-3869745.53,0,0
7857,0,0,0,0,0,37192375.22,1562549.493,6.605059685,-32172330.67,-5.181541172
7858,0,0,0,967022.1014,0,0,-578.8423344,0,0,0
7859,0,0,0,47429780.92,0,0,0,0,0,0
7860,0,549515.8743,-459471.0787,0,10630554.08,-7066035.741,0,0,0,0
7861,2269842.452,1187.361039,0,0,0,0,0.000861367,0,-0.000611866,11026953.43
7862,1156672.22,0,-561916.9155,1760.552122,0,0,1837821.551,0,0,-1429127.551
7863,0,8429488.04,8256147.046,-6152330.816,-4583896.785,-0.147070715,0,0,14123.45615,0
7864,0,0,0.006250597,5418597.096,0,-3807338.502,-25762.9404,9783119.357,-9394980.247,0
7865,0,0,571.4966058,0,0,6275564.895,0,0,0,0
7866,0,342375.7736,6516018.371,0,-4775950.548,0,1908131.282,0,28673059.05,0
7867,0,0,0,0,0,13139334.53,0,-12607695.8,4980603.973,0
7868,10296284.87,1105302.575,0,0,0,0,0,0,0,0
7869,0,0,0,0,2928270.733,0,0,0,0,0
7870,0,953.4167913,0,0,0,0,0,0,38778.50169,0
7871,0,0,0,0,0,8742075.602,0,-6007925.919,6439754.339,0
7872,0,34.86263437,-30.89659197,0,8495451.093,-6916287.688,0,0,7367772.22,6250531.148
7873,0,0,3.663217294,0,0,0,0,0,0,0
7874,0,0,171364.5861,0,0,0,0,0,10459222.75,3130547.565
7875,9251.059793,266.6811448,-6543.834642,19488771.48,-6969993.543,-5761932.498,1152208.796,0,0,-1007125.909
7876,820641.2966,-652978.1839,728129.2391,0,0,-546304.5465,2517589.471,0,0,37105.88211
7877,0,0,2144435.73,5576029.089,-4553180.141,0,0,0,0,0
7878,0,0,0,0,0,1.65609E-07,-1.40426E-07,4753.131156,2931138.051,-2794100.004
7879,343236.556,450294.1605,0,0,-424355.307,0,0,0,525287.7864,-387836.1841
7880,0,0.042547284,0,0,0,0,0,0,0,0
7881,0,0,7659657.253,0,0,8611074.247,-5321256.821,0,0,0
7882,0,0,0,0,10535072.6,-6695483.443,0,0,0,0
7883,927.890028,0,0,0,0,0,0,0,0,0
7884,259.7118592,530561.8462,-475137.6461,0,0,0,1928431.68,6370.982286,13426728.31,0
7885,0,0,0,0,11990009.68,0,-10121522.31,0,0,0
7886,0,0,0,0,3072827.237,0,-1998503.893,4515176.216,2206871.249,0
7887,118888.226,0,0,2430268.715,0,0,0,329188.8332,3325002.032,0
7888,0,9177.54342,0,0,-4921.551886,0,0,5.588924962,-4.891788066,0
7889,0,0,0,0,0,0,0,3053734.165,0,0
7890,0,0,13257.90963,-10034.59254,0,2851410.469,7276699.14,-6629776.946,0,0
7891,0,0,0,59.95032958,0,336725.246,-280148.5307,0,10834245.59,-8894796.791
7892,0,0,0,0,12462908.61,0,1495810.623,-10783553.99,0,384887.9657
7893,4261205.567,0,0,0,0,0,13480491.53,0,0,0
7894,2038575.765,0,0,0,0,0,0,4594903.082,203480.1951,0
7895,0,0,0,0.705650152,0,0,-0.45917494,0,0,3541315.745
7896,0,441.7932194,0,0,0,0,80992.29408,0,9536633.474,-7953474.66
7897,36724372.28,442501.7648,0,124.9591527,5120289.77,2.52102753,6694097.612,0,0,0
7898,0,0,0,0,0,0,0,0,0,0
7899,0,0,500386.5638,0,0,719255.2541,228159.8909,2661979.184,0,0
7900,18013.40862,0,17353361.31,0,0,-11148719,2145.336294,0,0,0
7901,0,20083070.73,0,-3539541.521,-7236806.728,0,0.279604577,0,0,0
7902,0,0,7778157.959,0,0,0,0,0,8551179.515,0
7903,0,9143620.006,0,1966771.444,4214768.947,0,1139869.146,-3380029.801,0,0
7904,0,0,0,0,0,0,0,0,0,0
7905,0,0,0,0,0,0,0,0,0,0
7906,0,0,0,7935775.64,9760191.989,0,12477368.32,0,-8617492.917,-290867.4808
7907,0,0,10089.89933,11896938.2,0,0,0,0,492445.2607,-269684.9548
7908,0,0,0,0,0,0,0,17456577.57,-4324333.725,0
7909,0,0,0,0,0,0,44007.28688,-22.21450398,-38422.46439,0
7910,0,0,0,12889302.19,3926237.361,0,-12057397.91,14.10492442,0,0
7911,1667304.638,0,0,24239692.52,5252.316704,-3938.307891,-10421849.75,389444.796,-347887.8872,0
7912,0,0,17754104.54,0,0,0,7958518.047,3369.983478,4821626.18,-2211.404553
7913,0,0,1904080.829,0,10817237.22,0,-8853085.294,0,8104380.696,0
7914,7199.321971,-5096.565355,0,2577687.114,0,0,0,0,0,0
7915,0,78113.55996,-54941.4426,0,0,217488.0101,0,0,0,0
7916,0,0,0,0,0,0,183676.7997,-139682.9572,15733536.33,447416.7914
7917,0,0,0,8091370.781,2186726.49,-1592495.64,-7024234.328,0,0,0
7918,6210.433844,0,511633.3849,10538159.19,-402966.2696,0,-6601442.878,0,3240670.892,0
7919,0,0,0,10975.43372,0,6688692.596,0,0,186653.2382,-144978.2718
7920,0,1684111.083,10427676.01,0,9714418.007,0,-12626214.76,0,0,0
7921,0,0,0,0,208935.7741,-191937.3933,108.1917027,0,0,608613.0308
7922,0,0,0,0,0,0,11200090.11,0,2011380.064,-8806580.821
7923,0,0,0,37714833.4,0,15406.8633,-28359405.3,0,-9952.853437,0
7924,75487.75439,-62586.30599,0,0,0,0,3993.131664,-3426.867864,0,0
7925,0,0,0,0,0,0,0,0,314.2900939,0
7926,3180256.723,0,0,8276220.453,-7540017.178,17433449.26,0,0,60058698.37,0
7927,9339.425957,13539492.65,0,-9707757.358,0,0,0,0,0,0
7928,0,0,0,0,7381623.399,0,5550037.934,-4003407.159,0,2626802.596
7929,0,0,0,0,0,0,0,0,0,11924507.04
7930,0,0,7686.511823,2936.537133,-2157.686234,3372417.014,7150391.338,0,0,9386884.481
7931,0,7250032.035,0,0,0,160274.5733,4881805.733,0,0,-4044700.082
7932,10917522.27,7340.490228,0,-5942.93364,0,4126449.927,0,0,0,0
7933,3779892.065,0,0,-1005361.741,0,447.6762896,3748866.501,-3165441.238,0,0
7934,0,0,0,0,0,0,495.6228396,83716.43645,-58949.98157,4178627.752
7935,0,0,2759336.829,-899890.2555,0,15061723.94,-7748158.55,-3724400.849,0,0
7936,76950.35136,0,0,0,28154.77399,0,0,0,0,0
7937,0,0,0,0,8488424.961,716006.0252,0,-6628659.557,0,10991.52384
7938,6323979.026,11418080.71,0,0,0,0,0,0,0,350040.9882
7939,0,0,0,0,0,4635418.91,0,64.51788468,-50.78757287,0
7940,4526163.528,0,21825331.68,0,0,-18070093.02,0,0,0.005496141,0
7941,0,6193599.606,-2856541.57,0,2035039.357,1347962.025,-1051777.741,0,0,0
7942,0,0.358365274,0,0,0,0,0,12714580.19,-8394301.864,1.010619854
7943,0,0,0,0,0,0,0,0,0,0
7944,0,7129950.394,0,0,0,33924.1434,0,0,9282891.218,0
7945,0,0,8495159.184,1379841.659,0,0,-906209.3238,0,0,0
7946,0,0,0,0,0,6655.851057,0,0,0,0
7947,0,0,0,1761569.201,-1297269.391,2185854.837,-1830948.267,0,0,0.089127002
7948,1025829.589,0,0,0,0,3073164.42,-2055829.631,0,9101213.062,-23439.04233
7949,0,0,0,0,0,0,0,0,14893788.59,2538109.651
7950,0,0,0,0,0,0,0,0,0,0
7951,0,0,0,0,7333348.908,-5275605.415,1468133.205,0,0,-1227028.264
7952,313129.1476,0,0,-182154.8988,0,2905312.278,0,0,932343.9259,0
7953,0,0,11364992.85,0,-6011469.648,0,4424991.62,-2729322.017,5476348.336,0
7954,12794368.36,-10283327.7,0,872.5571345,0,0,1.13675E-09,0,113742.5099,0
7955,0,0,113973.8434,0,0,0,0,0,0,0
7956,0,0,0,383144.9192,0,0,-315137.3237,1012734.659,-730638.9853,11538134.92
7957,0,0,36790.01231,-30535.48298,0,0,11398823.37,0,0,-9253164.41
7958,0,0,0,800170.5174,0,0,0,0,724639.5891,0
7959,0,3316067.722,-1253.578392,3684.053371,344520.3826,0,0,0,0,0.00035517
7960,0,2023939.252,8479593.419,-7213052.698,0,0,0,0.033145218,-0.024602968,8850570.136
7961,1239.970649,0,0,0,0,2287961.716,22571.96297,0,1777119.99,0
7962,0,8234828.036,0,1969718.795,-1372034.813,0,0,0,0,0
7963,269.1138537,0,0,0,22205.89742,-19330.08098,86.21870765,0,0,0.244523484
7964,0,0,0,0,0,0,0,0,0,0
7965,0,0,0,0,0,0,1522.581773,0,0,625637.0346
7966,0,4502565.835,0,0,0,0,0,0,0,1438.465157
7967,0,0,0,0,0,58986.57422,-40184.33894,0,0,0
7968,0,0,0,6274392.554,-4468462.15,0,0,0,0,394969.0671
7969,0,0,0,0,0,0,0,372325.3452,-260899.852,2883.886177
7970,0,71200.08595,24998.9222,86553.76692,0,0,0,12397935.33,-7402919.177,0
7971,0,0,0,0,0,10687540.58,-5048666.991,0,0,11886.63243
7972,0,0,0,0,0,0,0,0,0,0
7973,0,0,2082214.633,-1603300.776,0,0,0,2693442.772,-1872267.035,0
7974,0,0,20493175.39,0,6217641.543,0,0,-3800578.937,-3454.71705,0
7975,0,11647101.5,-8220741.954,0,0,0,0,0,0,0
7976,46283.41106,0,0,1714555.824,0,0,0,0,0,0
7977,0,0,302261.0703,652.1083237,-447.9325038,6534335.663,-4138341.611,0,1701999.43,0
7978,0,0.000132108,4623486.331,0,5298838.959,-3312571.923,0,0,4576.269804,0
7979,0,0,0,0,2.41314082,292.9201489,0,-201.1747975,0,0
7980,7191400.312,-5771752.703,0,0,0,124462.5075,852808.392,0,7315629.714,0
7981,0,43.82171272,-36.47961686,0,0,0,0,8215991.144,-6508392.701,0
7982,0,0.004803242,0,0,0,0,0,0,0,0
7983,0,0,757654.6741,0,-598344.7398,0,0,0,0,0
7984,0,0,0,0,8.217531328,0,0,48226.61513,0,0
7985,0,0,0,0,2428018.047,-1598829.106,5353781.221,0,0,0
7986,0,10149248.93,-7680753.637,0.06529646,-0.053849229,1073.243602,-746.2977447,0,0,0
7987,0,0,0,0.055432969,0,0,0,0,0,0
7988,0,61048389.5,0,47.45489585,-32.73951062,0,0,22731.38052,269485.1007,0
7989,0,870.0627551,-561.4582493,0,0,0,0,66.46166221,0,0
7990,0,809.5657675,-606.6591824,0,0,0,0,0,0,0
7991,0,0,0,0,7078486.278,613844.1741,0,0,-439533.7676,476322.379
7992,8485008.33,0,0,0,12922822.24,0,0,3778.07272,211256.4904,0
7993,24807.34116,0,10614471.57,-5070343.081,0,0,0,0,0,171665.3401
7994,0.145367855,975118.8304,0,-510722.1698,0,0,0,0,0,0
7995,0,0,6904480.684,0,-5593554.307,0,0,0.270437893,0,0
7996,0,0,0,0,0,0,0,0,0,3056684.59
7997,0,0,0,0,0,1101.287561,0,0,0,0
7998,2602811.637,-112.4766384,-1344743.206,8747995.044,4452243.695,-7265930.858,0,0,0,6717619.163
7999,0,0,0,0,0,88726.7297,-61010.29059,11021065.87,0,0
8000,797215.8066,4151642.205,-3112641.378,-141.8739666,0,0,8968030.849,-7402543.886,0,0
8001,0,0,0,0,0,4.57545E-07,0,-2.98914E-07,2183.95173,0
8002,0,0,0,5356607.829,21568223.23,68668.56092,-4576976.109,0,0,0
8003,0,3479.64026,0,7479499.222,-4598570.014,-0.736669511,11409847.86,-8464195.971,0,0
8004,8775457.873,0,0,0,0,0,8346.673442,0,0,0
8005,0,7047884.232,0,0,0,27054.64453,0,0,0,0
8006,12906266.3,-8129763.157,5010030.306,-3859407.532,0,0,0,48025.35683,0,-38608.10244
